author,Avg_Word2Vec
@omerkinaci1688,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
@kerim.1903,"[-0.00430806  0.00264363 -0.00383657 -0.0053894  -0.00088144  0.00292729
  0.00037425  0.00322131 -0.00743892 -0.00034422 -0.00483139 -0.00279204
  0.00103483 -0.00435926  0.00238346 -0.00723084 -0.00042039  0.00209474
 -0.00542763 -0.00349388 -0.00798539 -0.00278789  0.00221246 -0.00040921
  0.00034227 -0.00422338  0.00579474 -0.00215651 -0.00255678  0.00523468
  0.00562953 -0.00810726 -0.00593005 -0.00533567 -0.00430626  0.00385156
  0.00281832  0.00416524  0.0032379  -0.00211473  0.00198002 -0.0028248
 -0.00407765  0.0022608   0.00164541  0.00065342  0.00041808  0.00238487
 -0.00251158 -0.00132054  0.00206218 -0.00550496  0.00040323  0.00034133
 -0.00935209 -0.0017463   0.00402379 -0.00598279 -0.0067381  -0.00576153
  0.0063884  -0.00222082  0.00877454 -0.00327849 -0.001764    0.00608545
  0.00420873  0.00395131 -0.00719471 -0.00172655  0.00316638  0.00568691
  0.00613884  0.00384539 -0.00195203  0.00838085  0.00015538  0.00362117
 -0.00130398  0.00191977  0.0042979  -0.00761153 -0.00136878 -0.00483408
  0.00021563 -0.00723884 -0.00484611  0.00100955  0.00324931  0.0015411
  0.00230375  0.00732814  0.00049252 -0.00353041  0.00898475  0.00525823
  0.00215294 -0.00408484  0.00558134 -0.00685855]"
@piendustri7610,"[ 1.1386044e-03 -3.2930626e-03  2.4364418e-03  3.6869994e-03
 -2.0010457e-03  1.9480815e-03 -3.7884614e-03 -2.2609723e-03
  1.1580372e-03  2.9602731e-03 -3.4117501e-03 -2.6906086e-03
 -4.4254251e-03  1.2634544e-03 -5.4340232e-03 -3.8347077e-03
  3.9388402e-03  1.9953289e-04  4.6980856e-03 -1.7077180e-03
  3.2020397e-03 -3.4487648e-03 -9.2169212e-04  4.2168479e-03
  1.5727496e-03  1.9677465e-03  1.1549561e-03  2.4284001e-03
 -4.3489429e-04  6.7387288e-04  1.6192093e-03  1.8350073e-03
 -1.4595487e-03 -3.6229040e-03  4.1181431e-04 -2.4524454e-03
 -2.7091880e-03 -4.3178191e-03 -4.7762773e-04 -1.7707783e-03
  8.2754705e-04 -4.4539897e-03 -6.5844562e-03 -1.7159751e-03
  5.4423478e-03 -4.1456367e-03  4.9852289e-04  1.1322964e-03
 -1.2352800e-03 -2.3176700e-03 -7.2719366e-04  4.6971501e-04
  3.5117648e-03 -5.4307567e-04 -1.9599155e-03 -5.0747127e-05
 -4.3628267e-03 -6.4558187e-04 -5.6049234e-04 -2.1655748e-03
  1.9612222e-03 -7.0838640e-03  3.0908736e-03 -2.8910744e-03
  1.3731433e-03 -2.8378940e-03  5.2978909e-03  3.3962845e-03
  2.7540717e-03  5.3888974e-03 -2.6045388e-03  2.1280881e-03
  1.2338549e-03  1.0850430e-03  1.9504386e-03  3.1810149e-03
 -1.7119502e-04  1.8138586e-03  2.2034973e-03 -1.2423724e-03
 -2.4803991e-03 -1.9443484e-03  1.7422051e-03  1.2646832e-03
 -3.7298352e-03 -6.2067481e-03  5.6331847e-03  2.1513950e-03
 -5.9798132e-03 -2.3171580e-03 -1.4810613e-04 -1.5844589e-03
  2.5541380e-03  1.7061019e-03 -4.6894921e-04  2.7481886e-03
  1.5927454e-03  8.0655748e-03  1.7281043e-03  5.5790565e-04]"
@yagzguzeler7395,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
@biroloztekin6142,"[-4.9434206e-03 -1.2213826e-03  3.2589745e-03 -6.4826030e-03
 -9.6930731e-03 -9.3334075e-03  9.0452246e-03  5.4235235e-03
 -4.8245592e-03 -8.3571989e-03  1.2534624e-03  2.8119655e-03
 -1.2566354e-03  1.2595307e-03 -4.3106973e-03  4.7952561e-03
  1.4948696e-03  8.8434480e-03 -1.0031143e-02 -5.4041995e-03
 -9.0848887e-03 -3.1224970e-04 -7.8235008e-03  5.0287074e-03
 -6.4374865e-03 -5.9058936e-03  5.0642141e-03 -8.1868144e-03
  1.4282559e-03 -7.2547495e-03  9.9049034e-03  8.6415503e-03
  1.8587266e-03  5.7311594e-03  4.5777094e-03 -5.9647486e-03
  9.7667277e-03 -9.7103119e-03  8.0415402e-03  2.6789098e-03
 -3.0596333e-03 -3.5939151e-03  9.0805003e-03 -5.4455134e-03
  8.2347961e-03 -6.0390537e-03  8.3603673e-03 -5.7644711e-04
  7.9709636e-03 -3.1428344e-03  5.9335702e-03  8.8049816e-03
  2.5489714e-03  1.3068764e-03  5.0510149e-03  8.0299955e-03
  8.5829264e-03  8.4987991e-03  7.0214383e-03  7.9839751e-03
  8.6641060e-03 -5.2741587e-05 -1.0068079e-03  1.7039512e-03
  1.3018948e-05  7.6163962e-04 -8.5519897e-03 -9.5533691e-03
 -2.3478626e-03  8.9556891e-03 -3.6840362e-03 -6.9749001e-03
  4.8687742e-03  1.1049533e-03  1.8896469e-03  3.7018685e-03
  3.5323692e-03  5.7347394e-03  1.2213852e-03  8.3762378e-04
  9.0375012e-03  2.7858012e-03 -4.7585191e-03  6.6134771e-03
  5.2320305e-03  2.8588285e-03 -3.0321183e-03  3.4140872e-03
  6.3847834e-03  7.0864200e-03  1.0047046e-03 -8.4886858e-03
  2.6372887e-04  3.8606563e-04  4.0025120e-03 -9.4636735e-03
  9.7164977e-03 -7.0090489e-03  5.7852836e-03 -9.4474843e-03]"
@atillaaydogar8579,"[-4.4300532e-04 -2.0787907e-03  2.1370098e-03  5.5933069e-03
 -3.7498146e-03 -5.2744090e-03  3.1795222e-04  1.9571234e-03
 -1.1576394e-03 -3.8013109e-03  1.5993103e-03  1.2718765e-03
  4.3933856e-04 -1.1756119e-03 -9.5307018e-04  1.4133152e-03
  5.7413927e-03 -1.8481634e-03 -1.5980307e-03 -5.1389295e-03
  1.5890189e-03  2.4781800e-03  1.0456970e-03  2.3130949e-04
 -2.2526900e-03  1.4845399e-03 -2.9204756e-03  5.3102989e-03
 -2.9167149e-03 -1.3716019e-03  7.1815058e-04  1.8657676e-03
  1.8840845e-03 -2.1522716e-04 -2.2156206e-03  3.1186710e-03
  2.4049864e-03 -8.9646335e-04 -2.5870234e-03  2.1589934e-03
  1.4783959e-03  3.3512346e-03 -2.4798787e-03  3.5551080e-04
  1.7895356e-03  1.7471857e-03 -1.8440193e-03  7.6692447e-04
  1.9945346e-03  3.6542877e-03 -3.1655966e-03  3.7191254e-03
  3.0658199e-04 -3.4505962e-03  7.3342258e-04 -3.6551512e-04
 -1.5261548e-03 -7.4170099e-04  7.4078330e-06  8.5904280e-04
 -7.0261967e-04  1.4717743e-03  8.2749093e-04 -2.6868609e-05
 -8.7099086e-04 -9.1632108e-05 -4.1974531e-03  2.7993401e-03
 -2.3977212e-03 -1.6612628e-03  4.1173538e-03  1.9866046e-03
 -6.0425146e-04 -1.2716028e-03  9.2410250e-04 -2.3034397e-03
  6.5929332e-04  4.8989512e-04  9.9048368e-05 -1.8262981e-03
 -2.9831962e-03  1.8190176e-03 -3.6866870e-04  5.1002339e-03
 -9.6454250e-04 -1.5409188e-03  4.1440278e-03  3.7815541e-03
  2.1529307e-03  1.5502047e-03 -2.2214558e-03 -8.3678745e-04
  3.7860009e-04  2.1190681e-03  4.0581198e-03 -2.1633613e-03
 -3.4498186e-03 -8.4861310e-04  1.7282553e-03 -2.6327511e-04]"
@legendworldtv,"[-8.0369372e-04 -4.0846239e-04  3.1464428e-03 -1.6347343e-03
 -9.4466825e-04 -2.4719129e-03 -1.6489383e-03  6.0434924e-03
  7.2663614e-05 -4.1050394e-03  1.0881324e-03 -4.2538564e-03
 -1.4558666e-03  1.6539394e-03 -2.1529235e-03 -4.5409720e-04
  1.1796517e-03 -5.1924707e-03 -5.2089791e-04 -9.3187205e-04
 -1.2321149e-04 -1.8478101e-03  3.6794657e-04 -1.4194943e-03
  1.3698771e-03  2.5418946e-03 -2.1655804e-04  8.2061626e-05
 -1.9187351e-03  1.5791854e-03  1.0995172e-03 -6.1173685e-04
  3.0792344e-04 -1.6304789e-03 -1.9064071e-03  1.5082582e-03
  9.5247915e-06 -1.2508187e-03  2.4275191e-03 -4.3558604e-03
 -5.3353459e-03 -6.3821755e-04  8.0440729e-04  1.9859618e-03
  3.2384787e-03  1.4488368e-03 -2.3829041e-03  5.2721570e-03
  1.6806721e-03  2.7446442e-03 -4.1754036e-03  1.9682555e-04
 -2.3176712e-04 -1.2462771e-03  1.5995601e-04 -1.2604888e-03
  6.4510699e-05 -4.1246493e-03 -3.4095170e-03  2.4691233e-04
  1.1615575e-03 -3.1523971e-04 -2.1357555e-03  1.2973564e-03
  4.4883220e-04 -8.5236895e-04  8.8898762e-04  2.5900940e-03
  2.0776284e-03  3.8132786e-03  4.4919532e-03  1.5932665e-03
 -9.6994807e-04  7.7976141e-04  2.6454050e-03 -1.0172836e-03
  1.5597180e-03 -4.0600072e-03 -4.3912348e-04 -8.3029247e-04
  1.5973453e-03  9.0917567e-04  2.5225878e-03 -6.3101546e-04
  3.7822824e-03 -1.2737379e-03  5.0697750e-03 -5.3561159e-04
  4.5614154e-04  2.9717039e-03  2.5440275e-03 -1.0626336e-03
  2.7420342e-03  1.2145803e-03  1.1432796e-03  3.7480488e-03
 -3.0134039e-03 -5.1372866e-03 -7.0367940e-04  6.6635961e-04]"
@epicmoment1559,"[-4.4553443e-03  1.3514147e-03 -2.8942074e-03  8.4993022e-04
 -1.1374151e-03  3.1285312e-03 -6.8118813e-04 -8.0727244e-04
  2.6157033e-03 -1.0534308e-03  7.2115904e-04  1.1512109e-04
 -1.6765330e-03 -1.8894788e-03 -1.0221717e-03 -5.5540772e-03
 -1.5563171e-03 -1.2041756e-03 -2.9925964e-04  8.8482443e-04
  4.7542001e-03 -1.4777273e-03  2.9763081e-03  1.7529506e-03
  6.3477148e-04  2.8437181e-04  1.3215488e-03 -2.7337628e-03
  4.2280322e-03  4.3873340e-03  5.4325757e-04  4.6524694e-03
  6.9823151e-04 -1.6049364e-03  6.3230260e-03  6.2980531e-03
  1.3337444e-03  1.9328181e-03 -2.0285819e-03 -4.8767944e-04
  2.1120817e-04  1.3595205e-03  3.2637044e-04 -3.4364355e-03
  1.6563367e-03 -1.2125099e-03  2.4626246e-03 -2.1192427e-03
  1.6453818e-03 -1.0622167e-03  1.4459906e-03 -6.4642096e-05
  1.7577149e-03 -2.8015838e-03 -2.5983497e-03  1.6403373e-03
 -3.3827152e-03  3.7449908e-03 -1.9906929e-03  3.3289897e-03
  1.8775698e-03  5.6011637e-04  5.6010303e-03 -1.1621214e-03
 -2.5611132e-04 -4.7438638e-03  2.9865433e-03  6.2120426e-03
 -4.5405738e-03  3.6747709e-03  2.3879842e-03  2.4649611e-04
 -2.4639792e-03  2.3830452e-03 -5.3775152e-03  1.1208334e-03
  1.3125502e-05  2.4266904e-03  2.6294058e-03  1.5239983e-03
 -1.7242888e-03 -2.1705802e-03  1.3394274e-03 -1.1597160e-03
  8.2011335e-05 -4.7756699e-03  6.7237183e-03  8.2795677e-04
  5.7008496e-04  2.1269030e-03 -2.8138808e-03 -4.0629627e-03
 -4.1256883e-04  2.0317174e-04 -3.2545018e-03  9.1611594e-04
  2.7584399e-03 -4.0255738e-03  2.4461086e-04  6.2135572e-04]"
@ismailrasid1501,"[-7.7029649e-04  1.1227591e-03 -1.0591344e-03  1.7865052e-03
  1.8214810e-04  5.2877847e-04  1.8269590e-03  1.4833536e-03
 -2.3083857e-03 -1.0796913e-03  1.2460550e-03 -1.0547965e-03
  2.0260490e-03 -4.6130570e-04 -1.2198958e-03 -1.1615657e-03
  3.3509644e-04  3.2053803e-04 -1.9963102e-03 -5.0399604e-04
  1.7288716e-04 -9.4910600e-04  1.5364921e-03  1.3843219e-03
 -1.0509043e-03  8.4040622e-04  1.6144804e-03  2.7080203e-04
 -3.6119038e-04  5.4377347e-04  1.5281745e-03 -1.2896797e-03
  5.5243500e-04 -2.6763068e-03  2.7234610e-03  2.2963204e-03
  1.7083014e-03  6.1344792e-04 -2.2139449e-03 -3.2524095e-04
  1.6494140e-03 -1.0716325e-03 -3.7036599e-03  7.0518709e-04
 -1.4053173e-03 -8.8767201e-04 -1.0791491e-04 -2.2972275e-04
 -9.0319652e-04 -5.5739190e-04  3.2253568e-03 -2.6698876e-04
 -1.4403351e-03 -1.7632607e-04 -3.7691388e-03  1.2325884e-03
 -1.1858373e-03 -1.7687443e-03 -3.0524209e-03 -2.5821361e-03
 -9.6864440e-04 -2.4740878e-04  2.0164873e-03  1.6700777e-05
 -2.2794057e-03  2.1694903e-03  2.5250565e-03  1.6200502e-03
 -2.3042716e-03  1.1242583e-03  7.9760369e-04  1.6236686e-03
 -1.3181056e-03  4.6300588e-04 -8.1784987e-05  1.7903418e-03
  2.1700724e-04  3.1804652e-03  1.8688604e-04  3.1319095e-03
 -2.1561019e-03  3.1220461e-05  2.6267928e-03 -1.7812393e-03
 -3.4968127e-03 -7.2085659e-04  2.7557702e-03  1.6427700e-03
  8.1606064e-04  6.7063794e-04  7.1852200e-04  1.3390269e-04
 -9.8123227e-04  5.7196045e-05  2.7913257e-04 -1.6495151e-03
  1.2557631e-03 -2.1546031e-03  1.1310540e-03  4.7897579e-04]"
@AhmetBahçecioğlu-u3w,"[-4.7249389e-03  5.5661985e-05  2.1483884e-03  2.9757698e-03
  2.7213623e-03 -1.6417659e-03  3.9036609e-03  1.4296414e-03
 -2.1917995e-03  4.3593580e-03 -2.5546565e-03 -4.5731566e-03
  5.7018967e-04  5.8605277e-04 -1.4219545e-03  5.8955129e-04
 -2.8483137e-03 -2.6618892e-03 -5.5720704e-03 -2.9976126e-03
  8.6687971e-04  2.7642907e-03 -6.6612347e-04 -3.2163586e-03
  9.0082141e-04  2.0352209e-03 -1.0780645e-04 -3.5110791e-03
 -4.7619091e-03  6.8877882e-04  3.9252699e-03 -3.7429202e-03
  4.2955065e-03  2.9871752e-03 -3.3711777e-03  2.1088908e-03
  4.5726728e-03  2.1412142e-03 -1.3201538e-03 -6.0680578e-03
 -2.5332822e-03 -4.1675614e-03  8.0711476e-04 -7.6822488e-04
  3.2577335e-03  1.7425223e-04 -7.8478438e-04 -2.5964613e-04
 -2.2267993e-03  1.0308835e-03 -1.7572062e-03 -4.1576321e-03
  2.4131043e-03  5.7011284e-04  2.5477973e-03  9.0691837e-04
  1.3815360e-04 -3.7797731e-03 -2.1380505e-03 -2.9877392e-03
 -5.0382805e-03  2.9090245e-03  3.8646013e-03 -1.3961177e-04
 -9.2786626e-04  3.4862435e-03  1.3857288e-03  3.9014765e-03
 -2.9795151e-03  2.4990949e-03  1.7333943e-03  2.8867912e-03
  1.8962451e-03 -9.8512170e-04 -2.1416771e-03 -3.5989329e-03
 -2.7273241e-03 -1.5541473e-03 -1.9897572e-03 -3.8291854e-03
  1.4852356e-03 -5.5179996e-03  2.2679530e-04  1.2657829e-03
 -1.6356085e-03  2.4475902e-03 -2.3197480e-03 -3.2102987e-03
 -1.7730218e-03  2.4606721e-03  1.0085304e-03  4.7952896e-03
  4.0935464e-03 -1.5388130e-03  3.5166605e-03 -1.4486734e-03
 -7.2277070e-04 -1.6018031e-04 -1.7947117e-04  1.1901513e-03]"
@cemilesenturk,"[-5.2107294e-04  1.7297920e-03 -5.2025896e-03 -6.5630459e-04
 -3.4085242e-03  3.7770558e-03  2.4134226e-03  2.5091921e-03
 -7.8668827e-03  1.8083294e-03 -5.8478885e-03 -3.5915866e-03
  3.9076763e-03 -5.6588673e-03 -9.5813366e-04 -6.4640180e-03
  8.7197474e-04  2.0186992e-03 -5.4923459e-03 -3.4731301e-03
 -2.4533316e-03  1.4063171e-03  4.7763884e-03  8.7685105e-05
  1.5400894e-03 -2.3371975e-03  4.4378480e-03  1.6706267e-04
 -9.8479458e-04  3.5787488e-03  2.7079282e-03 -7.5903558e-03
 -1.2738236e-03 -5.5772830e-03 -1.9467339e-03  2.2729512e-03
  6.8076252e-04  1.1115005e-03  3.2245386e-03 -3.3914482e-03
 -1.1733786e-03 -2.7818854e-03 -1.1637831e-03  3.5221155e-03
  6.5028662e-04  2.8708570e-03 -2.2586349e-03 -8.3552050e-06
 -4.2856266e-03 -2.8892497e-03  3.8006008e-03 -6.7752018e-03
 -2.6009514e-03 -3.0531867e-03 -3.1688141e-03 -2.0402444e-03
  3.0101396e-03 -6.0253642e-03 -5.3502205e-03 -3.8412961e-03
  3.4502484e-03 -3.9549335e-03  3.7892461e-03 -1.3219196e-03
 -4.3469793e-03  4.4722534e-03  2.1808511e-03  5.4155327e-03
 -4.9540475e-03  9.4083045e-04 -2.6172757e-04  1.2832084e-03
  5.9522525e-03  2.8779050e-03 -2.9780951e-03  4.7414661e-03
  3.0392602e-03 -6.3299976e-04 -2.1022542e-03  1.6068058e-03
  2.7848047e-03 -1.9077556e-03 -1.5943134e-03 -5.5693216e-03
 -2.4167078e-03 -8.1348633e-03 -5.7889782e-03 -1.3011392e-03
  1.9976094e-04  5.6463707e-04  1.3707521e-03  3.3320275e-03
  1.0411852e-03 -1.0367399e-03  9.0305107e-03  1.9607095e-03
  3.1521795e-03 -3.0691069e-04  2.4752636e-03 -7.0591806e-03]"
@aliyanar4491,"[-0.00245134 -0.00225813  0.00874482  0.00733639 -0.00266145  0.00091845
 -0.00615174 -0.00822002 -0.00640966 -0.00293651  0.00478768 -0.00736816
  0.00562513  0.00611019 -0.00966518 -0.00548679  0.00653646 -0.00312176
  0.00950765  0.00285541  0.00542797  0.00122077 -0.00413324  0.0054537
 -0.00059605  0.00506993  0.00563648  0.00855785  0.00236698  0.00060408
  0.00491912 -0.00240908 -0.00964139 -0.00892983 -0.00892646 -0.00730803
  0.00783584 -0.00592038  0.00044136 -0.00794789 -0.00276573 -0.00996657
 -0.00908269 -0.00139902  0.00644175 -0.00766496  0.00529863 -0.00357847
 -0.00955042 -0.00385185  0.00184768 -0.00170383 -0.00965989  0.00075206
 -0.00463696 -0.00354787 -0.00633185 -0.00538781  0.00246397  0.00321938
  0.00055774 -0.00780092  0.00708951 -0.00307663  0.00915936 -0.00688938
  0.00031153 -0.00946293 -0.00139011  0.00647368 -0.00626308  0.00500927
  0.0063184   0.0071575   0.00461946  0.00291078 -0.00968483  0.00661782
  0.00358293 -0.00135017 -0.00465424 -0.00029145 -0.00237209 -0.00028426
  0.00379695 -0.00857239  0.00606255  0.00705397 -0.00591447  0.00706369
 -0.00541535  0.00969396  0.00386026  0.00713903 -0.00303576  0.00866482
  0.00842559  0.00956532  0.0059437  -0.00204748]"
@tansutazegul8297,"[ 5.74369542e-03  2.36889184e-03  7.85021298e-03 -9.24385153e-04
 -2.96342792e-03 -1.41135545e-03  6.91002700e-03 -3.41615966e-03
 -2.65774969e-03 -1.93994958e-04 -1.97298080e-03 -4.77256719e-03
  2.52260314e-03 -3.75418551e-03 -1.49023265e-03  5.30340197e-03
  2.75912951e-03  2.57257535e-03 -2.52971821e-03 -6.95218379e-03
 -1.43830816e-03  6.17755204e-03  2.68416200e-03 -2.39536166e-04
 -8.85012792e-04  8.06178991e-03  3.12225055e-03  7.91621115e-03
 -2.17589550e-03  4.61378554e-03 -3.86477495e-03 -2.27918336e-03
  2.19283905e-03 -3.20425280e-03 -3.04903928e-03 -3.93305067e-03
  1.74682098e-03 -2.09078426e-04 -3.52923735e-03 -2.96626007e-03
  6.91922614e-04  8.39062617e-04  1.85475510e-03 -2.61676265e-03
  4.96050017e-03 -5.14919451e-03 -1.52575085e-04  2.06552981e-03
  1.53879984e-03 -3.51844146e-03 -7.99547508e-03 -3.64648434e-03
  8.67871847e-03 -5.14905993e-03 -5.47062047e-03  3.13189835e-03
 -3.81358131e-03  5.05762128e-03 -1.59759133e-03 -9.40159895e-04
  8.00900254e-03 -2.20294087e-03  1.77676533e-03  7.61517044e-03
 -2.23174412e-03  6.09587971e-03 -9.03776102e-03  9.00442526e-03
 -2.18372676e-03 -7.71759404e-03 -1.96090760e-03  4.70838090e-03
  1.88198709e-03 -2.08797958e-03 -3.11635341e-03  5.25695411e-03
 -5.02563082e-04  2.42852932e-03 -4.64292825e-04 -4.65726992e-03
 -5.98593615e-05 -1.05863757e-04 -3.93929519e-03  1.14184618e-03
  5.74748544e-03  3.80463060e-03  3.49081610e-03  4.93963063e-03
  8.62020068e-03  7.75570748e-04 -2.08382076e-03 -2.68828450e-03
 -5.78198489e-03  5.39825298e-03 -2.13615014e-04  1.69410452e-03
 -4.40092012e-03  1.25842635e-05  1.77368254e-03 -1.39818247e-03]"
@besiktasbjk2082,"[ 4.3871254e-04  5.5590183e-03  6.0275053e-03  5.8709113e-03
  6.2762275e-03 -4.1196020e-03  6.3674955e-04  5.7668462e-03
 -4.8512495e-03 -1.8861848e-03 -2.1436838e-03 -1.2850668e-04
  1.3352535e-04  8.1997458e-04  2.9238297e-03  1.6204349e-03
 -1.4186597e-03  3.5510785e-03 -1.6427825e-03 -4.0301043e-03
  1.9869010e-03 -1.4474533e-03 -3.1752139e-04 -5.9631346e-03
  2.3437652e-03  3.8983370e-03  3.5526743e-04  5.2304231e-03
  7.7425153e-05 -6.6613476e-04  5.0996961e-03  2.7609842e-03
  4.2482931e-03 -7.5540273e-05  3.4117941e-03  3.9817998e-03
  1.2765117e-03  4.6463404e-04  4.5626895e-03  2.1125104e-03
  6.9797514e-03  2.4352758e-04 -5.0027487e-03 -4.6769846e-03
 -3.5880273e-03  1.7728168e-04 -1.1296028e-03  2.2387237e-04
  2.2893851e-03 -1.7416661e-03  1.8733414e-04 -4.5714607e-03
  3.3783080e-04  2.0124039e-03  3.4421876e-03  3.2072314e-03
 -2.4639629e-04  6.2687416e-03  3.5072914e-03  8.4801670e-04
 -2.0119827e-04  4.1196612e-03 -3.5541169e-03 -3.3619120e-03
  4.9409089e-03  6.8059657e-03  8.2236286e-03 -6.2973015e-03
  3.8378153e-03  6.4936769e-04 -6.5624174e-03 -6.0757492e-03
  1.1080090e-03  3.5302760e-04  1.2542029e-03 -5.2354429e-03
 -3.3501161e-03 -2.3749187e-03  3.6201635e-03  9.1781502e-04
  2.9181689e-04  3.8509127e-03  3.3307867e-04 -3.4411484e-04
  2.9104752e-03 -5.4344442e-04  5.0095720e-03 -6.9691781e-03
  3.8129778e-03 -5.9256516e-03  2.8433038e-03  3.7497012e-03
 -3.0479843e-03 -2.6349900e-03  1.6114254e-03 -1.5693322e-03
 -8.8252430e-04 -3.1388365e-03 -2.8735283e-03  2.9359658e-03]"
@gurcansavg6326,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
@ibrahimkoca9460,"[-0.00430806  0.00264363 -0.00383657 -0.0053894  -0.00088144  0.00292729
  0.00037425  0.00322131 -0.00743892 -0.00034422 -0.00483139 -0.00279204
  0.00103483 -0.00435926  0.00238346 -0.00723084 -0.00042039  0.00209474
 -0.00542763 -0.00349388 -0.00798539 -0.00278789  0.00221246 -0.00040921
  0.00034227 -0.00422338  0.00579474 -0.00215651 -0.00255678  0.00523468
  0.00562953 -0.00810726 -0.00593005 -0.00533567 -0.00430626  0.00385156
  0.00281832  0.00416524  0.0032379  -0.00211473  0.00198002 -0.0028248
 -0.00407765  0.0022608   0.00164541  0.00065342  0.00041808  0.00238487
 -0.00251158 -0.00132054  0.00206218 -0.00550496  0.00040323  0.00034133
 -0.00935209 -0.0017463   0.00402379 -0.00598279 -0.0067381  -0.00576153
  0.0063884  -0.00222082  0.00877454 -0.00327849 -0.001764    0.00608545
  0.00420873  0.00395131 -0.00719471 -0.00172655  0.00316638  0.00568691
  0.00613884  0.00384539 -0.00195203  0.00838085  0.00015538  0.00362117
 -0.00130398  0.00191977  0.0042979  -0.00761153 -0.00136878 -0.00483408
  0.00021563 -0.00723884 -0.00484611  0.00100955  0.00324931  0.0015411
  0.00230375  0.00732814  0.00049252 -0.00353041  0.00898475  0.00525823
  0.00215294 -0.00408484  0.00558134 -0.00685855]"
@berkaytufenkci741,"[ 1.1332572e-04  3.1397827e-03 -6.7965216e-03 -1.4518356e-03
  7.6701669e-03  7.2774240e-03 -3.6741153e-03  2.7346262e-03
 -8.3741881e-03  6.1741034e-03 -4.6474137e-03 -3.2880828e-03
  9.3196845e-03  8.8122836e-04  7.5067403e-03 -6.0973037e-03
  5.1910100e-03  9.8640546e-03 -8.5093714e-03 -5.2599194e-03
 -7.0166839e-03 -4.8438641e-03 -3.7367358e-03 -8.5162017e-03
  7.8946035e-03 -4.7860239e-03  8.4680002e-03  5.2543012e-03
 -6.5770750e-03  3.9512971e-03  5.4972554e-03 -7.4494579e-03
 -7.3494357e-03 -2.5255987e-03 -8.6444719e-03 -1.5592821e-03
 -3.5303895e-04  3.2625333e-03  1.4089912e-03 -9.7839860e-04
 -5.5853529e-03  1.7057661e-03 -8.8512490e-04  6.8050325e-03
  4.0678638e-03  4.5243748e-03  1.4357625e-03 -2.7247369e-03
 -4.3347157e-03 -1.0166978e-03  1.3913381e-03 -2.6547154e-03
 -7.0461589e-03 -7.8539047e-03 -9.1339881e-03 -5.9383609e-03
 -1.8647352e-03 -4.2988406e-03 -6.5042903e-03 -3.7707253e-03
  4.3744836e-03 -3.7607010e-03  8.4002512e-03  1.5957773e-03
 -7.2744829e-03  9.5370458e-03  7.6717637e-03  5.5736448e-03
 -6.9119344e-03  5.8947434e-03  3.9827111e-03  5.2258219e-03
  4.2909239e-03  1.9475330e-03 -3.1309335e-03  8.4419437e-03
  9.6545732e-03  3.8311530e-03 -2.8698475e-03 -1.9977806e-05
  1.2028009e-03 -8.4895408e-03 -8.3082812e-03 -1.7058916e-04
  1.2413196e-03 -5.7777185e-03 -4.6052751e-03 -7.2822566e-03
  8.3486363e-03  1.5457167e-04 -4.4653993e-03  5.7063596e-03
  9.1876825e-03 -4.0490897e-03  8.0715595e-03  5.4058521e-03
  5.8963485e-03  5.1040022e-04  8.1991879e-03 -7.0380764e-03]"
